timestamp,open,high,low,close,volume
2023-02-06,80.15,81.36,79.75,81.31,1180506.0
2023-02-06,80.15,81.36,79.75,81.31,1180506.0
2023-02-07,80.74,81.02,79.48,80.68,1458110.0
2023-02-07,80.74,81.02,79.48,80.68,1458110.0
2023-02-08,80.27,80.53,78.75,79.13,1152247.0
2023-02-08,80.27,80.53,78.75,79.13,1152247.0
2023-02-09,79.24,79.77,78.08,78.19,1075131.0
2023-02-09,79.24,79.77,78.08,78.19,1075131.0
2023-02-10,78.48,80.12,78.06,80.07,1442751.0
2023-02-10,78.48,80.12,78.06,80.07,1442751.0
2023-02-13,80.08,80.709,79.95,80.29,1556780.0
2023-02-13,80.08,80.709,79.95,80.29,1556780.0
2023-02-14,81.23,81.23,78.74,78.89,2182173.0
2023-02-14,81.23,81.23,78.74,78.89,2182173.0
2023-02-15,78.51,80.17,78.4,79.88,1897190.0
2023-02-15,78.51,80.17,78.4,79.88,1897190.0
2023-02-16,78.96,79.37,78.535,78.72,2185037.0
2023-02-16,78.96,79.37,78.535,78.72,2185037.0
2023-02-17,78.95,80.565,78.49,80.27,1710077.0
2023-02-17,78.95,80.565,78.49,80.27,1710077.0
2023-02-21,79.49,79.68,78.25,78.36,1612362.0
2023-02-21,79.49,79.68,78.25,78.36,1612362.0
2023-02-22,78.44,79.36,78.14,78.43,1919561.0
2023-02-22,78.44,79.36,78.14,78.43,1919561.0
2023-02-23,78.92,79.24,77.745,78.04,1659594.0
2023-02-23,78.92,79.24,77.745,78.04,1659594.0
2023-02-24,77.25,77.675,76.66,77.38,1206520.0
2023-02-24,77.25,77.675,76.66,77.38,1206520.0
2023-02-27,77.76,78.47,76.72,77.09,1161349.0
2023-02-27,77.76,78.47,76.72,77.09,1161349.0
2023-02-28,76.72,77.1686,75.31,75.36,2715624.0
2023-02-28,76.72,77.1686,75.31,75.36,2715624.0
2023-03-01,74.02,74.675,72.925,73.17,2107585.0
2023-03-01,74.02,74.675,72.925,73.17,2107585.0
2023-03-02,73,74.35,72.84,74.15,2950670.0
2023-03-02,73,74.35,72.84,74.15,2950670.0
2023-03-03,74.49,75.47,73.41,75.44,2863589.0
2023-03-03,74.49,75.47,73.41,75.44,2863589.0
2023-03-06,75.56,75.91,74.96,75.69,1768457.0
2023-03-06,75.56,75.91,74.96,75.69,1768457.0
2023-03-07,75.74,76.01,73.79,74.06,1987825.0
2023-03-07,75.74,76.01,73.79,74.06,1987825.0
2023-03-08,74.12,75.02,73.52,74.92,1895995.0
2023-03-08,74.12,75.02,73.52,74.92,1895995.0
2023-03-09,75.19,75.89,74.01,74.27,1330243.0
2023-03-09,75.19,75.89,74.01,74.27,1330243.0
2023-03-10,74.44,74.58,72.46,72.88,1630997.0
2023-03-10,74.44,74.58,72.46,72.88,1630997.0
2023-03-13,73.12,76.79,72.83,74.8,2998897.0
2023-03-13,73.12,76.79,72.83,74.8,2998897.0
2023-03-14,75.12,76.58,75.12,75.93,2602179.0
2023-03-14,75.12,76.58,75.12,75.93,2602179.0
2023-03-15,75.8,77.64,75.15,76.82,2439587.0
2023-03-15,75.8,77.64,75.15,76.82,2439587.0
2023-03-16,76.52,77.88,76.26,76.8,2222166.0
2023-03-16,76.52,77.88,76.26,76.8,2222166.0
2023-03-17,76.43,76.93,75.37,75.91,4695679.0
2023-03-17,76.43,76.93,75.37,75.91,4695679.0
2023-03-20,76.03,76.78,75.78,76.18,2021313.0
2023-03-20,76.03,76.78,75.78,76.18,2021313.0
2023-03-21,76.17,76.655,73.61,74.92,2322391.0
2023-03-21,76.17,76.655,73.61,74.92,2322391.0
2023-03-22,74.62,75.435,73.51,73.52,2289009.0
2023-03-22,74.62,75.435,73.51,73.52,2289009.0
2023-03-23,73.26,74.4,72.77,73.25,2582511.0
2023-03-23,73.26,74.4,72.77,73.25,2582511.0
2023-03-24,73.56,75.75,73.24,75.73,1923358.0
2023-03-24,73.56,75.75,73.24,75.73,1923358.0
2023-03-27,76.15,76.71,75.36,75.86,1771511.0
2023-03-27,76.15,76.71,75.36,75.86,1771511.0
2023-03-28,75.68,76.92,75.63,76.18,1033446.0
2023-03-28,75.68,76.92,75.63,76.18,1033446.0
2023-03-29,76.47,77.7,76.47,77.55,1510216.0
2023-03-29,76.47,77.7,76.47,77.55,1510216.0
2023-03-30,77.75,78.23,77.3422,78.11,1092153.0
2023-03-30,77.75,78.23,77.3422,78.11,1092153.0
2023-03-31,78.38,78.48,77.47,78.26,1734906.0
2023-03-31,78.38,78.48,77.47,78.26,1734906.0
2023-04-03,77.55,78.05,76.725,77.41,1676027.0
2023-04-03,77.55,78.05,76.725,77.41,1676027.0
2023-04-04,77.57,78.22,77.31,78.05,1072394.0
2023-04-04,77.57,78.22,77.31,78.05,1072394.0
2023-04-05,78.56,80.72,78.42,80.52,1808887.0
2023-04-05,78.56,80.72,78.42,80.52,1808887.0
2023-04-06,81.09,81.36,79.99,80.82,1175879.0
2023-04-06,81.09,81.36,79.99,80.82,1175879.0
2023-04-10,80.41,80.53,79.44,80.46,1179867.0
2023-04-10,80.41,80.53,79.44,80.46,1179867.0
2023-04-11,80.29,80.49,79.875,80.25,1907105.0
2023-04-11,80.29,80.49,79.875,80.25,1907105.0
2023-04-12,80.41,80.48,79.49,79.77,1868297.0
2023-04-12,80.41,80.48,79.49,79.77,1868297.0
2023-04-13,79.25,79.93,78.12,79.62,3175246.0
2023-04-13,79.25,79.93,78.12,79.62,3175246.0
2023-04-14,78.66,78.99,78.1,78.46,1676814.0
2023-04-14,78.66,78.99,78.1,78.46,1676814.0
2023-04-17,78.81,79.4705,78.29,79.14,1540055.0
2023-04-17,78.81,79.4705,78.29,79.14,1540055.0
2023-04-18,78.94,79.15,78.04,78.38,1629106.0
2023-04-18,78.94,79.15,78.04,78.38,1629106.0
2023-04-19,78.61,79.21,78.41,78.99,1112780.0
2023-04-19,78.61,79.21,78.41,78.99,1112780.0
2023-04-20,79.11,79.14,78.22,78.61,1276832.0
2023-04-20,79.11,79.14,78.22,78.61,1276832.0
2023-04-21,79.28,79.58,78.38,78.84,1116558.0
2023-04-21,79.28,79.58,78.38,78.84,1116558.0
2023-04-24,78.96,79.46,78.36,79.34,847584
2023-04-24,78.96,79.46,78.36,79.34,847584
2023-04-25,79.5,79.92,79.27,79.57,723658
2023-04-25,79.5,79.92,79.27,79.57,723658
2023-04-26,78.83,79.43,77.46,77.51,1501489.0
2023-04-26,78.83,79.43,77.46,77.51,1501489.0
2023-04-27,77.6,78.52,76.83,77.98,1701658.0
2023-04-27,77.6,78.52,76.83,77.98,1701658.0
2023-04-28,77.6,78.33,77.11,77.61,2321983.0
2023-04-28,77.6,78.33,77.11,77.61,2321983.0
2023-05-01,77.49,78.635,77.42,77.72,1808040.0
2023-05-01,77.49,78.635,77.42,77.72,1808040.0
2023-05-02,77.59,77.71,76.16,76.44,1555555.0
2023-05-02,77.59,77.71,76.16,76.44,1555555.0
2023-05-03,77.26,77.49,76.2,76.64,1797821.0
2023-05-03,77.26,77.49,76.2,76.64,1797821.0
2023-05-04,76.55,77.13,75.62,76.72,2280525.0
2023-05-04,76.55,77.13,75.62,76.72,2280525.0
2023-05-05,76.54,77.97,76.05,77.44,1336408.0
2023-05-05,76.54,77.97,76.05,77.44,1336408.0
2023-05-08,77.13,77.92,76.37,76.75,1364857.0
2023-05-08,77.13,77.92,76.37,76.75,1364857.0
2023-05-09,76.69,76.69,75.815,76.45,1473347.0
2023-05-09,76.69,76.69,75.815,76.45,1473347.0
2023-05-10,77.05,77.17,76.02,76.98,1844527.0
2023-05-10,77.05,77.17,76.02,76.98,1844527.0
2023-05-11,76.96,77.155,75.93,76.25,1731963.0
2023-05-11,76.96,77.155,75.93,76.25,1731963.0
2023-05-12,76.62,77.28,76.62,77.08,1803512.0
2023-05-12,76.62,77.28,76.62,77.08,1803512.0
2023-05-15,77.43,77.53,75.96,76.84,2119685.0
2023-05-15,77.43,77.53,75.96,76.84,2119685.0
2023-05-16,76.8,77.17,74.48,74.52,2306835.0
2023-05-16,76.8,77.17,74.48,74.52,2306835.0
2023-05-17,74,74.29,73.24,74.09,2725102.0
2023-05-17,74,74.29,73.24,74.09,2725102.0
2023-05-18,73.62,73.94,72.87,73.62,2210301.0
2023-05-18,73.62,73.94,72.87,73.62,2210301.0
2023-05-19,74.03,74.38,73.17,73.17,1670250.0
2023-05-19,74.03,74.38,73.17,73.17,1670250.0
2023-05-22,73.37,73.8,72.68,72.75,1830154.0
2023-05-22,73.37,73.8,72.68,72.75,1830154.0
2023-05-23,72.68,73.555,72.4275,72.75,1502465.0
2023-05-23,72.68,73.555,72.4275,72.75,1502465.0
2023-05-24,72.75,73,71.77,71.8,1871498.0
2023-05-24,72.75,73,71.77,71.8,1871498.0
2023-05-25,71.51,71.565,70.42,70.86,1726209.0
2023-05-25,71.51,71.565,70.42,70.86,1726209.0
2023-05-26,70.08,70.3,67.93,68.69,3965774.0
2023-05-26,70.08,70.3,67.93,68.69,3965774.0
2023-05-30,68.62,68.91,67.79,67.92,2120924.0
2023-05-30,68.62,68.91,67.79,67.92,2120924.0
2023-05-31,68.16,69.83,67.9,69.23,3574768.0
2023-05-31,68.16,69.83,67.9,69.23,3574768.0
2023-06-01,69.44,69.46,68.19,68.83,2355079.0
2023-06-01,69.44,69.46,68.19,68.83,2355079.0
2023-06-02,68.41,70.3,68.05,70.01,2754181.0
2023-06-02,68.41,70.3,68.05,70.01,2754181.0
2023-06-05,70.01,71.49,70.01,70.51,2216344.0
2023-06-05,70.01,71.49,70.01,70.51,2216344.0
2023-06-06,70.97,71.05,69.79,70,2007725.0
2023-06-06,70.97,71.05,69.79,70,2007725.0
2023-06-07,70.06,72,69.2,71.73,2659869.0
2023-06-07,70.06,72,69.2,71.73,2659869.0
2023-06-08,71.47,71.85,70.75,71.59,1851998.0
2023-06-08,71.47,71.85,70.75,71.59,1851998.0
2023-06-09,71.72,71.8,70.33,70.37,1620166.0
2023-06-09,71.72,71.8,70.33,70.37,1620166.0
2023-06-12,70.57,70.57,69.67,70.23,1834245.0
2023-06-12,70.57,70.57,69.67,70.23,1834245.0
2023-06-13,69.56,70.06,69.36,70.06,2362123.0
2023-06-13,69.56,70.06,69.36,70.06,2362123.0
2023-06-14,70.36,71.04,69.81,69.9,1660454.0
2023-06-14,70.36,71.04,69.81,69.9,1660454.0
2023-06-15,70.95,71.34,70.26,71.01,2275180.0
2023-06-15,70.95,71.34,70.26,71.01,2275180.0
2023-06-16,71.33,72.34,71.33,72.08,4269992.0
2023-06-16,71.33,72.34,71.33,72.08,4269992.0
2023-06-20,71.72,72.005,70.6,70.64,2207655.0
2023-06-20,71.72,72.005,70.6,70.64,2207655.0
2023-06-21,70.31,71.34,69.425,71.23,1649036.0
2023-06-21,70.31,71.34,69.425,71.23,1649036.0
2023-06-22,71.84,71.98,70.34,70.75,1584791.0
2023-06-22,71.84,71.98,70.34,70.75,1584791.0
2023-06-23,71.06,71.35,69.62,69.73,2878857.0
2023-06-23,71.06,71.35,69.62,69.73,2878857.0
2023-06-26,70.05,70.93,69.69,70.82,1475589.0
2023-06-26,70.05,70.93,69.69,70.82,1475589.0
2023-06-27,71.09,71.54,70.78,71.31,1902031.0
2023-06-27,71.09,71.54,70.78,71.31,1902031.0
2023-06-28,70.76,70.9442,69.52,69.59,2252701.0
2023-06-28,70.76,70.9442,69.52,69.59,2252701.0
2023-06-29,68.97,70.05,68.75,69.72,1733864.0
2023-06-29,68.97,70.05,68.75,69.72,1733864.0
2023-06-30,69.76,70.97,69.72,70.92,2583787.0
2023-06-30,69.76,70.97,69.72,70.92,2583787.0
2023-07-03,70.55,71.49,70.41,71.05,1027709.0
2023-07-03,70.55,71.49,70.41,71.05,1027709.0
2023-07-05,70.63,72.625,70.5,71.64,2925158.0
2023-07-05,70.63,72.625,70.5,71.64,2925158.0
2023-07-06,71.04,71.54,70.23,71.38,2015537.0
2023-07-06,71.04,71.54,70.23,71.38,2015537.0
2023-07-07,70.73,71.56,70.58,70.83,1702683.0
2023-07-07,70.73,71.56,70.58,70.83,1702683.0
2023-07-10,70.64,70.95,69.7,70.38,1310112.0
2023-07-10,70.64,70.95,69.7,70.38,1310112.0
2023-07-11,70.35,71.38,70.25,71.36,1373594.0
2023-07-11,70.35,71.38,70.25,71.36,1373594.0
2023-07-12,71.97,72.65,71.575,72.42,1644893.0
2023-07-12,71.97,72.65,71.575,72.42,1644893.0
2023-07-13,72.26,73.18,72.05,73.04,2208729.0
2023-07-13,72.26,73.18,72.05,73.04,2208729.0
2023-07-14,72.9,73.315,72.32,72.82,1545319.0
2023-07-14,72.9,73.315,72.32,72.82,1545319.0
2023-07-17,72.4,72.62,71.535,72.18,2068495.0
2023-07-17,72.4,72.62,71.535,72.18,2068495.0
2023-07-18,72.32,72.85,70.525,71.41,2004523.0
2023-07-18,72.32,72.85,70.525,71.41,2004523.0
2023-07-19,71.96,72.96,71.765,72.15,1597755.0
2023-07-19,71.96,72.96,71.765,72.15,1597755.0
2023-07-20,72.2,73.7,71.78,73.54,1581189.0
2023-07-20,72.2,73.7,71.78,73.54,1581189.0
2023-07-21,73.81,74.81,73.625,74.31,1848213.0
2023-07-21,73.81,74.81,73.625,74.31,1848213.0
2023-07-24,74.27,74.4318,73.22,73.7,1830631.0
2023-07-24,74.27,74.4318,73.22,73.7,1830631.0
2023-07-25,73.72,74.41,73.555,73.89,1497424.0
2023-07-25,73.72,74.41,73.555,73.89,1497424.0
2023-07-26,73.89,74.75,73.373,73.62,1617543.0
2023-07-26,73.89,74.75,73.373,73.62,1617543.0
2023-07-27,73.14,73.87,72.01,72.27,1781586.0
2023-07-27,73.14,73.87,72.01,72.27,1781586.0
2023-07-28,72.69,73.01,71.605,72.1,2103600.0
2023-07-28,72.69,73.01,71.605,72.1,2103600.0
2023-07-31,72.73,72.93,71.93,72.33,7162195.0
2023-07-31,72.73,72.93,71.93,72.33,7162195.0
2023-08-01,71.96,72.33,70.15,70.35,4156053.0
2023-08-01,71.96,72.33,70.15,70.35,4156053.0
2023-08-02,70.36,70.4912,69.53,69.8,2130661.0
2023-08-02,70.36,70.4912,69.53,69.8,2130661.0
2023-08-03,69.47,69.47,68.02,68.12,1818819.0
2023-08-03,69.47,69.47,68.02,68.12,1818819.0
2023-08-04,68.32,68.83,67.01,67.24,1731593.0
2023-08-04,68.32,68.83,67.01,67.24,1731593.0
2023-08-07,67.33,67.79,67.01,67.08,1536979.0
2023-08-07,67.33,67.79,67.01,67.08,1536979.0
2023-08-08,67.05,67.185,66.14,66.94,1677696.0
2023-08-08,67.05,67.185,66.14,66.94,1677696.0
2023-08-09,66.72,67.9,66.63,67.29,1546139.0
2023-08-09,66.72,67.9,66.63,67.29,1546139.0
2023-08-10,67.58,68.115,66.24,66.34,2635626.0
2023-08-10,67.58,68.115,66.24,66.34,2635626.0
2023-08-11,66.49,67.05,66.2,67.04,1473638.0
2023-08-11,66.49,67.05,66.2,67.04,1473638.0
2023-08-14,67,67,65.935,66.34,1702393.0
2023-08-14,67,67,65.935,66.34,1702393.0
2023-08-15,65.71,65.88,64.26,64.26,3118429.0
2023-08-15,65.71,65.88,64.26,64.26,3118429.0
2023-08-16,64.5,64.7454,64.19,64.42,1346734.0
2023-08-16,64.5,64.7454,64.19,64.42,1346734.0
2023-08-17,64.39,65.22,64.27,64.38,1503615.0
2023-08-17,64.39,65.22,64.27,64.38,1503615.0
2023-08-18,64.32,64.89,64.28,64.47,1680629.0
2023-08-18,64.32,64.89,64.28,64.47,1680629.0
2023-08-21,64.38,64.66,63.3,63.85,1646750.0
2023-08-21,64.38,64.66,63.3,63.85,1646750.0
2023-08-22,63.84,64.2182,63.515,63.87,1271390.0
2023-08-22,63.84,64.2182,63.515,63.87,1271390.0
2023-08-23,64.12,64.43,63.601,64.13,1913661.0
2023-08-23,64.12,64.43,63.601,64.13,1913661.0
2023-08-24,64.06,64.81,63.6,63.97,1976088.0
2023-08-24,64.06,64.81,63.6,63.97,1976088.0
2023-08-25,64.2,65.7,64.04,65.17,2271673.0
2023-08-25,64.2,65.7,64.04,65.17,2271673.0
2023-08-28,65.36,65.77,65.09,65.17,1351345.0
2023-08-28,65.36,65.77,65.09,65.17,1351345.0
2023-08-29,65.25,65.89,65.08,65.33,1090819.0
2023-08-29,65.25,65.89,65.08,65.33,1090819.0
2023-08-30,64.77,65.23,64.19,64.42,2958805.0
2023-08-30,64.77,65.23,64.19,64.42,2958805.0
2023-08-31,64.7,64.91,63.78,63.82,2421773.0
2023-08-31,64.7,64.91,63.78,63.82,2421773.0
2023-09-01,64.31,64.46,62.72,63.05,1809275.0
2023-09-01,64.31,64.46,62.72,63.05,1809275.0
2023-09-05,62.86,62.95,61.14,61.38,2359738.0
2023-09-05,62.86,62.95,61.14,61.38,2359738.0
2023-09-06,61.5,61.515,60.37,60.98,3354174.0
2023-09-06,61.5,61.515,60.37,60.98,3354174.0
2023-09-07,61.48,61.975,60.98,61.35,2331664.0
2023-09-07,61.48,61.975,60.98,61.35,2331664.0
2023-09-08,61.62,62.11,61.15,62.08,2381086.0
2023-09-08,61.62,62.11,61.15,62.08,2381086.0
2023-09-11,62.04,62.71,62.02,62.36,1859982.0
2023-09-11,62.04,62.71,62.02,62.36,1859982.0
2023-09-12,62.53,62.645,61.73,62.39,1905053.0
2023-09-12,62.53,62.645,61.73,62.39,1905053.0
2023-09-13,62.63,63.65,62.6,63.35,1884435.0
2023-09-13,62.63,63.65,62.6,63.35,1884435.0
2023-09-14,63.89,64.46,63.7401,64.44,2596455.0
2023-09-14,63.89,64.46,63.7401,64.44,2596455.0
2023-09-15,64.24,64.84,64.05,64.21,4358622.0
2023-09-15,64.24,64.84,64.05,64.21,4358622.0
2023-09-18,64.25,64.48,63.36,64.29,1852160.0
2023-09-18,64.25,64.48,63.36,64.29,1852160.0
2023-09-19,64.33,64.525,63.73,63.79,1777045.0
2023-09-19,64.33,64.525,63.73,63.79,1777045.0
2023-09-20,64.15,64.37,63.45,63.96,2228645.0
